word,count
eilen,6
gewohnheit,2
albernheit,1
ramponiert,5
raufgemalt,1
seerose,3
ruckeln,7
rumgeknickt,1
absperrung,24
entscheidet,4
bauwagen,3
glücklicherweise,3
verkehrsschilder,8
aufgeschaufelt,1
ruckel,5
mittelgroßen,2
allergrößte,3
reinfliegen,3
mittlere,13
mittleres,1
mittelgrosses,1
rack,2
ausdauer,5
rumgeschmiert,3
losgepiekt,1
ann,6
kathrin,23
ableckt,1
löst,10
pappschwein,1
höflich,3
bittest,6
verteilt,32
millers,1
simonchen,2
eißoße,1
abgibst,4
lierum,5
larum,4
löffelstiel,4
weiber,3
rotz,17
piko,1
piekfein,1
knetegummi,2
mittagsruhe,5
gardinen,30
wauwuawauwau,1
mittragen,1
aufgrümt,1
bundesverdienstkreuzorden,1
napoleon,6
polen,44
lernst,11
klebebart,1
tommys,14
geklautes,1
donnerbalken,1
zusammenspielen,1
erfaßt,1
audogang,2
audodang,7
klos,6
horche,6
audo,4
brendy,2
angerast,3
putsch,3
machten,13
tonbänder,2
vergißt,2
vorbereitungen,6
vorbereitung,2
bereitzustellen,1
zweitwichtigste,1
stirne,2
pflotschen,2
erstkläßler,2
nasenpopel,3
tutbänkchen,1
tutänkchen,1
dreckigen,16
faßt,5
badewaßer,5
ääh,1
pasch,32
kacksoße,1
ausreichende,1
liebste,2
mitgeschaukelt,1
bananenbrei,5
breis,1
nuggeln,1
kirsch,10
beqümer,18
anmarschiert,1
aufgerißen,1
schielen,2
zugeschmißen,2
dazwischengehalten,1
siggi,5
wiedergegeben,6
verschwundibus,1
fauxpas,1
fahrradschloß,2
zahlenschloß,2
tobbysepp,4
tommysepp,1
abendeßen,4
rücklicht,14
anschließen,7
stülpe,2
gestülpt,1
kartonhaus,1
zurücktun,4
taßen,9
rauchfleisch,1
steürrad,28
radieschen,28
namenstag,3
trüber,2
pfirsich,20
hälften,5
auseinanderdrehen,1
pfirsiche,16
aufgeschnitten,15
draufklopft,1
pfirsichstein,2
kern,34
unhygienisch,2
gammelig,6
pfirsichkern,1
streckste,1
freßt,3
tode,5
zwetschgen,8
unterweisen,1
einmachen,4
gewächshaus,5
aufgewachsen,3
nachmittagsausflüge,1
präpariert,1
säugling,7
drauftut,3
kinderbutter,4
stochern,1
schnitten,2
tolpatschig,1
zwitscherst,1
draufgeschmiert,2
keep,1
mitter,1
käsehandschuh,1
aufeßt,1
durchsteigen,4
überbacken,10
schinkenstulle,1
flink,6
wüst,16
gummibären,7
kehrt,9
dazunehmen,13
gummibärle,1
frühling,44
geirrt,9
mole,4
reinsausen,2
glockenspiel,5
erfindungen,1
frankfurterin,1
frankfurterisch,1
steiler,3
ziel,28
liefer,1
schwierigste,3
richte,6
auffangen,8
schnellkarrierebombe,1
karrierebomber,1
verstimmt,1
system,15
ausbauen,2
stellung,1
rücklieferant,1
holzkopf,2
holzköpfe,1
fernrohr,23
rohr,19
abgefatzt,1
arschlöcher,2
hallt,2
wackel,9
verschollen,5
verrottet,5
trimm,36
heulboje,2
jumms,1
abgeschlafft,1
strick,16
kipplaster,9
frantek,2
rumpelt,10
kippe,3
unart,2
finnland,34
flugkarten,1
gabelstapler,32
verstreich,1
vaselinsalbe,1
dazugestellt,3
eisenbahnteile,2
dazubauen,14
eisenbahnschiene,1
kirchenzug,1
haltesignal,2
korinthe,8
vorlesestunde,1
anständiger,2
weggebaggert,1
blöcke,3
besucher,6
auferstehen,1
zweistöckiges,1
reparier,55
herzl,1
ölt,1
fahrgast,19
hindurchzuführen,1
dekorieren,3
eisenbahnspezialist,1
geister,19
allerletzte,22
experimente,4
eisenbahnschienen,9
krafttraubenzucker,1
schnürchen,1
rumlegen,5
rätst,5
rackelito,2
experte,15
amtrak,8
elektrische,9
england,48
dieseltreibstoff,1
brüllst,6
fürchten,19
kälter,17
schlangen,37
farbstifte,9
hättste,4
friß,3
kram,24
flocken,3
kippsten,1
büchsenmilch,3
kondensmilch,1
furchtbaren,7
dieb,7
grausames,2
plättchen,21
rausgerückt,2
runtersaußen,1
wurstsuppe,1
ausgekippelt,1
morgenstunden,1
klebe,18
bettuch,6
rausgedonnert,2
feuerwehrmännchen,3
küßt,16
geküßt,4
attraktiver,2
schandmaul,1
handrücken,2
jetzte,4
derjenige,9
diffizil,2
gebißen,8
näht,4
einziges,28
krabbselt,1
napf,3
näpfe,2
knetebrötchen,1
einzigen,20
nachteil,7
sorgt,4
pötte,4
freßgelage,1
rüberkommen,13
bäürchen,11
draufklopfen,5
einpudern,3
zusammenlegen,26
scheißen,2
gummituch,2
bereite,3
windelhose,6
allergisch,1
ohja,2
kämm,8
gründlich,16
durchgekämmt,1
zudecke,24
musikinstrument,6
ramsch,1
heiei,2
wusel,1
graf,13
luxemburg,4
hame,1
balchi,1
fröhlicher,2
eingefallen,19
umgeschmißen,8
gemeines,4
durchsieben,4
muhne,15
bohne,27
reinzukriegen,2
rauszuholen,5
zusammengekehrt,1
reinnimmt,2
wegsaugen,3
herfüllen,1
bral,11
bralen,1
linse,5
brale,1
muhnen,1
hindurchgefallen,1
dringeblieben,1
uneffektiv,1
stauben,1
plattdrücken,1
steller,1
service,9
spurlos,2
abdruck,5
mlom,1
meisterdrücker,1
draufgehauen,6
booten,5
barke,1
mast,12
wackeligem,1
realistischer,2
rollst,15
bärenhaus,1
bärenturm,1
fataler,2
glubschaugen,2
findste,63
dazugeben,3
plattgedrückt,2
abwechslung,6
wuschelbär,2
pfannkuchenberg,1
bärenteller,1
hervorragende,2
spaghettiteller,1
farbenspiel,1
ausgeliehen,34
freude,32
drausmachen,3
kartoffelkloß,6
kartoffelklöße,1
reinrollen,1
bestehen,4
ringelschwanz,3
schweinchenohren,1
schweinchennase,3
flossen,28
echten,15
verhältnisse,5
kreativ,1
rumdrücken,3
sensible,2
knetetunnel,1
bekanntermaßen,6
gräbst,6
durchbohren,1
bohr,10
grandios,5
ferkelstunde,2
grabe,2
abschluss,7
babylein,4
abgezählt,2
runtertragen,4
pitschenaß,4
angebundenes,2
treiben,13
haltungßchäden,1
grapefruit,6
eintritt,6
auseinanderschneiden,4
schwierigere,4
erdgeschoss,9
vorbeigekommen,4
eintrittskarten,3
bahnzug,4
springbrunnen,7
rumsiffen,1
blublubä,1
rumschweinen,1
losziehen,8
rumkleckern,1
tausender,13
erdbeersaft,7
rüberlaufen,8
plagwitz,88
ddr,2
unerfüllbare,1
erfüllen,3
wandern,68
fahrkind,1
realistisch,1
zurücklehnen,2
bahnhofhalle,1
lokomotiven,26
cargos,10
vermisse,3
würfeln,224
rumbaggern,1
wegtransportieren,4
hinreißende,1
farbenwürfel,2
zahlenwürfel,1
vorhabt,1
schietig,1
austricksen,1
renn,10
drauffährst,1
erfreulich,6
prokel,1
entdeckst,10
schlaues,2
kerlchen,9
hindernis,8
hintendran,11
schräger,1
riesenzug,1
dominoeffekt,6
längeren,4
schups,9
drantippen,1
dazwischenstellen,1
vergeblich,2
aufstellst,2
davorbauen,1
gleichsam,1
davorstellen,3
unersättlich,4
kicherst,1
davorstellst,1
freak,1
kamst,5
hochstapeln,1
hochstapler,1
henriett,1
iegelst,1
hingefeuert,2
hatts,1
sosse,7
determinatoren,1
substantiv,1
gouda,15
basti,2
camembert,10
klappbrot,13
gurkel,3
kindersalz,1
gurk,1
kindesalz,1
dünnes,12
kravallenheini,1
rumpopelst,2
dreckigsten,1
rumspiessen,1
runterkauen,1
ayches,4
babie,1
gefäss,2
dubb,3
dübb,1
düb,1
reinsteigst,2
wirm,1
eimachen,1
schniddelbibbel,1
wi,17
imwegsteher,1
tappen,5
stempel,51
verwelkt,4
verwelkte,2
türschwelle,1
dickwanst,1
eingießen,12
gottlob,2
kännchen,3
blödmann,5
kaukau,7
kaffeepulver,2
machtdenn,2
schleckermäuler,1
soein,1
rumrühren,10
rührt,15
angerührten,1
kartoffelbrei,34
schmiere,2
konflikte,1
inden,3
außieht,9
privatheiligtum,1
fürden,1
nurein,1
diedenn,1
aufgepaßt,25
puderding,1
betrugspackung,1
nebendran,4
zuwickeln,1
puderschmierei,1
versch,2
vertrottelt,1
wringt,1
waus,1
haba,1
krutzitürke,2
verflucht,2
derartig,7
pestalozzistempel,2
pestalozzi,2
isdenn,2
außchütteln,1
malein,1
hufe,6
levi,8
königin,40
gi,16
lebendigen,1
amerikanische,18
anno,2
dazumal,2
noten,8
fluß,18
hameinen,1
bollerwagen,1
schnaub,7
kack,2
malbuch,42
qualität,3
kriegstihn,1
lali,7
gefängnis,47
idefix,1
flummi,10
vorbereitet,12
zuschmeißen,1
numinu,1
doppelten,5
koalabär,8
gemogelt,7
beeil,10
efrun,1
straßenfegemaschine,2
knüddel,2
kollern,1
kullern,11
aufgerollt,4
neumond,6
stempeln,20
dünner,18
elfruns,1
koalasaurier,1
ausgespuckt,6
bani,1
mui,1
unterteil,13
untere,22
schneeman,2
königschneemann,1
cowboyhut,1
nenen,1
croissant,13
möhrenbrei,1
heidi,22
melanie,2
dubideu,1
ausrollen,4
ausstecken,1
draufschmieren,4
sesamstrassenpuppe,1
hütet,8
bäumelein,7
träumelein,4
puppenkopf,2
hippiehaar,1
hanna,74
pinocchio,13
towerbridge,1
verschluss,11
bick,1
mhmja,1
eingetunkt,1
eingehängt,2
dreiunzwanzigste,2
ehm,62
ricke,3
racke,3
bauchknopf,2
reinschneiden,14
lilanen,22
aufmachst,9
schaü,1
kinderspielplatz,1
mente,1
münchen,56
gärtnerei,4
hex,1
schabt,3
scheun,1
fröschebein,1
jakob,7
musikante,2
schwabenland,2
musikanten,2
trompete,19
tärengtengteng,6
tärendtengteng,1
tengteng,1
schwaben,4
eingeschmiert,5
vielleichtgleich,1
werfe,22
krümmelmonster,2
sichs,3
oskar,25
stinkts,2
monster,53
löffelhunde,2
strauss,15
strausse,2
dollste,1
streifenmäuse,1
wegläuft,8
mittagsschläfchen,8
ruhn,1
flamingo,9
würmer,11
wirk,1
let,5
olive,1
oliven,10
kleinschneiden,6
vermute,28
unterbreche,51
memorys,1
memorysteinen,9
memorysteine,9
espressokanne,1
landkarte,18
schlamperverein,1
schmalspurbahn,4
erzgebirge,1
ragen,1
memoryzug,1
rübernehmen,7
memoryteilen,1
damen,28
ikea,49
abfährt,2
zusteigen,2
vorschlagen,20
verdammter,2
schrecken,13
versetzt,4
schnotten,24
schwächlich,2
eingespannt,2
domino,37
zusammengestürzt,1
besteht,39
tunneln,1
verdrück,1
prachttunnel,1
marode,1
baufällig,2
stabilisieren,1
dranschnippen,1
truck,1
feuerauto,2
kommunikativer,1
eisenmann,1
berühmt,9
bauwerk,2
seltsame,2
riesentunnel,2
tunnelfanatiker,1
helferlein,2
verpflichtet,3
fliegenxx,2
bärenstark,1
aldizug,1
lieblings,16
gemau,1
ganauqo,1
bootchen,2
schwälbchen,1
wuiss,1
wichtelchen,2
jogginghose,7
wichtelmännchen,1
fasching,47
tesastreifen,5
bildchen,10
abgerupft,2
umhang,2
wolfspuzzle,1
helaa,1
schläch,1
guckqo,2
häschenteil,1
äugelein,2
schlimmen,5
abstürzt,6
vurne,1
teiul,1
strapaziert,1
antworte,1
entdeckung,2
qür,13
konntet,10
abxx,5
krötchen,11
axt,18
position,3
spezielles,10
zusätzlich,8
zugschaffner,1
fuddel,1
arche,34
noah,28
abreagiert,1
waldrand,3
tümpelchen,1
xxmachen,2
motzkopf,3
bexx,2
ritterxx,1
fu,6
sol,1
achtschläfer,1
helfst,1
klau,12
schälst,1
kleckerei,1
entfernen,12
säubern,4
säubere,1
ausdrücken,22
zwingend,2
riesenbiss,1
player,13
verfressenes,4
gekümmert,6
traurige,2
traktoren,8
traktorenbuch,4
pflaumenkuchen,3
mädels,7
feline,1
henriette,57
lockige,2
rumhopst,1
verlängern,16
trampelchen,1
rundfenstern,1
autozug,7
aufspringen,1
korrektere,1
sollteste,2
zurechtbiegen,1
drüberfährt,1
schlafwagen,36
zugfahrt,7
bahntunnel,1
reinsetzt,7
fahrkartenausgabe,2
fahrkartenverkauf,1
schalterdienst,1
haifischmaler,1
tracker,1
erfahrung,10
äpfelchen,10
genier,1
riesen,74
wuschelige,2
sonnenblume,15
innenansicht,1
herdplatten,2
rumzukriechen,1
raufzuholen,1
insel,60
witschiwatschiwum,1
hühne,2
grundiert,1
gewaltpotential,1
flächen,11
ausfüllen,14
schneckenpost,4
ri,14
kost,18
tierpark,11
kindertierpark,1
rumgelaufen,12
pük,3
pickeri,1
reiterpferd,1
hergebracht,3
braunes,8
übers,6
nubbelnäschen,1
wolltn,1
schäfer,8
stricken,12
storchenkind,1
inhalierapparat,2
hörrohr,1
horchgerät,1
abhörgerät,2
pimchen,2
weiteranschauen,1
dranjeschmiert,1
wartezimmer,11
fahrtad,1
siehstes,1
klare,6
lilly,3
tempos,4
obstsachen,2
heidelbeeren,13
mio,3
ap,2
bärenjagd,1
bssssssss,1
wohne,11
kleefeld,1
fleißigen,3
nektar,2
beeren,17
fui,2
hochkriegen,2
turnunterricht,2
uiuiuiui,1
forelle,27
tak,5
ulrikes,2
grient,1
grien,1
spaniens,1
blühen,31
old,13
mcdonalds,3
hia,5
wiederkomme,4
aufkriegen,6
milchfrau,2
neuner,5
drumbinden,1
aschenputtel,20
ziegenfüsse,2
wilhelmshaven,4
vechta,5
quäk,4
uups,3
doktorin,1
nackiges,1
recken,2
superschwer,1
tüdeln,1
godde,3
jahe,1
didididididi,1
sperrige,1
mädel,3
weia,30
worms,1
plop,1
eingecremt,7
orchester,1
mumbi,1
aufstapeln,1
amtrakzug,4
dock,67
runtergucken,6
pillermann,1
kinderspielabteil,1
durchrutschen,1
abteil,16
böses,16
tschuk,10
angeschoben,1
zugcrash,3
zusammenprallen,1
gewackelt,21
sammelt,30
vollgesabbert,3
onich,2
kammer,3
manege,6
kunststücke,6
angebaut,7
hereinspaziert,3
größten,32
pyramide,15
huhne,1
rauskriegen,26
misthaufen,4
fehl,12
schweinestall,12
mutterschwein,1
blöken,3
babykuh,3
zungen,7
knirschen,2
gestoppt,4
gondel,171
gondelboot,1
autoeisenbahn,2
langgeht,4
zugbrücke,13
tün,1
schwanzflosse,14
hochgesprungen,2
angehoben,3
durchzuschlängeln,1
abtrak,1
tigerzug,2
griechenland,19
kessel,23
elektrik,1
europäischer,1
finnländischer,1
benutzbar,1
erkenne,5
deutsche,26
verkleidung,5
dreißigste,3
ostsee,98
fahrkartenverkäufe,1
fahrkartenkäufer,1
verkäufer,26
brüchig,4
mickriger,1
güterzüge,4
zugführer,4
improvisieren,4
verwenden,19
klappte,13
geritzt,10
pappstreifen,1
güterwagen,23
schwäche,3
losfährt,5
zweig,6
hoppeln,1
durchfließt,1
zurückhängen,1
losfliegen,13
übernehmen,8
fahrwerk,2
übernehme,3
stewardess,24
einspringen,2
startet,21
falten,80
gelumpe,1
kolossal,4
pilotin,15
steward,4
mitnimmt,9
rummanipulieren,1
feilen,1
idealer,1
runtergeklappt,5
erledigen,18
vielseitiger,1
gedrängel,4
stabile,3
kopflastig,1
durchfliegen,2
unbesetzt,1
sträflicherweise,1
verreisen,25
riesenschlange,4
bahnstrecke,2
glei,2
strandgänge,1
burgen,1
heutzutage,15
bergbau,1
möwen,21
kirchen,11
motorboote,2
malerin,14
enden,9
einheitliche,1
rudern,10
kescher,1
keschert,1
luftkissenhubschrauber,1
verlängerst,2
planschen,13
begrüßen,7
entlädt,1
vollgefressen,1
strandspaziergang,2
reparierst,20
gefürchtet,9
drun,2
ängstlich,16
dunkle,27
frederico,2
füsschen,6
fahrra,1
bonn,3
rausgesprungen,5
lochen,7
hinschmeissen,1
draufspringen,2
durchsägen,1
schaufenster,10
obbacht,1
weissts,1
orangsch,3
runterfädeln,1
verknüpert,2
fädel,5
fädelsache,1
fädelst,2
zusammentun,4
falln,1
rausgefalln,1
rausgeschlittert,1
orangenen,3
rumps,2
flöten,4
eisenbahnwärter,1
gefädelt,2
obacht,30
auseinandermontiert,1
mitgeschickt,1
jogginganzug,5
trainingsanzug,1
seift,1
hinhält,2
bux,5
tiau,4
seist,10
imstande,1
eckelchen,4
ria,35
urbel,1
nassgespritzt,2
hüpfer,13
bäckst,5
tischplatte,2
bubikopf,1
verfrachtet,3
wuschelig,7
lachend,3
erwachsene,45
weinend,1
phänomen,1
riechprobe,1
verfressen,6
daugst,2
kan,5
schuss,17
achtundneunzig,15
messen,48
meterware,1
turnschuhe,9
klettverschluss,12
turnhalle,7
mannschaft,9
brotkörbe,2
brotkörben,1
rutschfeste,3
schoen,55
klaner,1
oberkohlrabe,1
frikadellen,17
frikadelle,2
zauberformel,5
apfels,2
unterbrochen,15
henni,8
saftig,7
galoppieren,3
fü,8
nairobi,1
spitzte,1
zugewandt,2
taugst,2
pust,4
bobbes,17
igitt,21
gefaltet,14
abgesetzt,10
plattdrückst,1
waschschüssel,3
frischzumachen,1
pupser,20
babsi,18
klapperigen,1
verschwinde,9
gesegnete,1
kollege,8
bruh,2
wäscheklammer,2
verschwind,1
kasperletheater,10
spielekiste,4
knuddeliges,1
düdel,3
düddel,1
lü,5
schweißmaukis,1
salzstängel,2
verstauen,4
eisbrotwaffel,19
magenverstimmung,3
bohrt,12
krankenfeuer,1
anhängerwagen,2
popelig,1
drankleben,15
rundes,22
kartöffelchen,7
vollgeladen,7
kluger,6
dümmsten,1
ernten,13
hinteren,4
mpi,7
ultimativ,4
tonprojekt,1
möglichkeiten,22
mitläuft,1
job,4
schweißfüßchen,1
abzug,7
eigne,1
wagenrad,3
knetebroccoli,1
kugelig,3
güterwaggons,1
güterwaggon,2
auflösen,8
ausfallen,6
schornsteinen,5
reinpieksen,4
teigkneter,1
autostraße,20
autolack,1
christina,61
missbrauchst,1
ordentliche,5
nogge,2
zukunft,14
supertollen,1
mehreren,12
schichten,13
schicht,21
kirschchen,1
fad,1
bietet,7
autostraßen,2
investieren,3
superklasse,59
schichttorte,2
lokführerhäuschen,2
noi,4
hingeladen,1
transrapidzug,1
dar,2
gemüsekuchen,1
vorgenommen,7
margeriten,9
wundervolle,1
abendbrotessen,2
nachbauen,2
nachbauer,1
erinnerle,1
souvenir,12
fladen,3
penibel,1
labil,11
tunnelkugel,3
umlaufende,1
platter,3
finnländischen,1
einst,4
kori,1
kora,1
raufgestellt,4
runterreichen,1
maunzt,4
gequetscht,3
flieder,2
fliederblumen,1
fuhren,6
brand,64
allzuviel,8
platzmangelgründen,1
versorgen,10
kranke,16
bahre,1
schrammen,8
einstweilen,7
gelöscht,40
bahnhofsvorsteher,2
achtgegeben,1
sortiert,13
spritzi,2
rosine,14
kentern,3
planung,1
patienten,16
gutgegangen,4
ratlos,4
ausgebrochen,8
leutes,2
hineinzustecken,1
klatschen,95
wackelst,4
tanzform,1
powackeln,1
plaudern,3
allerletztes,6
raffinierter,15
nuschel,1
margerite,1
schnuppel,5
schnuppelchen,1
schnaubst,5
quatschst,1
einzuflößen,1
honigkeks,3
butterkeks,11
randale,1
schornsteinfeger,22
papierfabrik,2
verarbeitet,5
wasserrad,3
lausig,1
vergnügte,3
gurr,3
gepflückt,14
pflückt,16
brummbär,23
stromleitungen,2
ruht,12
anstrengende,4
fahrradtour,1
teer,5
flüssig,7
dampflokomotive,37
autokran,2
lieblingsschrank,1
stinkende,3
schalte,8
mausfrau,1
fliegenden,17
faules,3
rollschuhen,4
dranlegen,15
skateboard,34
fond,1
wimpern,6
cargozug,1
babyelefant,10
empfehlenswert,2
sprüht,4
ameisenlok,1
flusen,4
beschäftigung,5
haferflocken,26
holzschiene,2
neuem,5
fürchterliches,4
aufzuräumen,12
zaubermäuschen,1
verheerend,8
ku,36
kuken,1
zwitschern,3
treibst,18
hinterlassen,10
beweglichen,2
vanillepudding,18
original,8
schokoladensauce,2
salzstängchen,1
vorstellst,4
dudududududududu,1
insbettgehen,1
voraussichtlich,2
losheulen,2
möch,6
abgereißt,2
hatdenn,1
geschmus,1
schenkt,85
segeltouren,1
krabbe,21
dorn,6
eingebe,1
reingebe,1
pinkelst,3
wolltet,15
kahl,20
angucke,12
himbeerbonbons,2
edith,11
manfred,112
konnten,43
badeanzug,19
badebild,1
plumms,1
hummer,11
lutscht,9
ordnungstick,1
raußuchen,4
auseinandergehüpft,1
schraubt,12
abgehen,7
zweie,9
schraubste,2
nachmeßen,2
entdecke,5
einundfünfzig,3
gebrülle,1
turbine,1
eingesetzt,2
spanien,36
fröhlich,14
schiffschraube,1
weggesteckt,5
bekackte,1
brillenglas,4
tiefseeforscher,1
zusammengedrückt,2
streitlustig,2
anlaßen,7
schienbein,2
draufgeknallt,2
geschißen,8
scheißt,2
hinlangen,1
kuß,3
unintereßant,2
gummitierchen,3
gummischwein,2
stattdeßen,1
sunkist,2
sunkiste,1
verhindern,4
kahler,1
zusammenkleben,16
verstopft,11
gaut,3
rutschbahn,18
bette,8
ruhiger,6
abzwitschern,1
bratwürstchen,3
bockwürstchen,11
rausgeladen,1
gläsern,5
weintraube,13
karotte,11
aufisst,10
eiskugel,6
stracciatella,4
nougateis,1
zitroneneis,12
eisstand,8
umgebunden,2
lade,12
eistüte,8
eiswaffel,2
schlagsahne,23
träumer,2
sandförmchen,2
sp,19
ballt,2
ballen,13
plaste,3
kucheneimer,1
gänge,11
läutet,18
anstoßen,11
bockwurst,19
klopapierrolle,2
baguettebrot,2
schokoeiskugel,1
vanilleeiskugel,1
dosen,8
geschälten,3
päckchen,63
knetebutter,1
stäbchen,16
kabeljaufilet,1
kabeljau,2
draufmacht,2
ordentliches,6
aufgelöst,7
dunkelroten,2
saftigen,3
matschi,1
generdbeere,1
gehustet,8
bedauerlich,51
bestellung,6
ware,10
bereiten,2
dämpfen,1
feinster,2
deliziöses,1
kochtopf,31
lädste,2
dareintun,3
hineinschieben,1
runtergekurbelt,1
sonnentag,2
reinkriegt,2
heimgefahren,9
vorschein,10
simulieren,2
schnottennase,8
einmachglas,2
eimerglas,1
kleidersocken,1
belädst,3
angenommen,10
irgendiwe,1
grösseres,4
reinkam,1
puzzlle,1
bobobuch,2
umziehn,1
schafanzug,1
verkrümelt,1
willstdu,3
hastdu,1
hingeflogen,20
fliegenlaßen,4
draufhaust,3
totmachen,7
totmachst,2
weggeblasen,1
nachtschwärmer,1
draufspuckst,2
stoppt,3
gehstdu,2
musike,1
hinfaßen,2
uhba,1
gibtein,1
sturzflug,1
schmeißte,2
fensterabsatz,1
runtergekommen,6
werein,1
naseweis,1
sauberkeitßpleen,1
totmüde,3
außchlafen,1
außtrecken,1
zugleich,10
aktiv,3
seines,18
gehörtdenn,1
hemden,3
gegenteil,9
rollo,4
leidest,2
halluzinationen,1
schräubchen,2
silbrige,2
nachrollen,1
absausen,1
isein,1
vollständiger,1
raußortiert,1
halbkreis,3
auchein,1
haferflocke,3
oioi,15
riesenraupe,2
jappa,1
dransteht,1
drinsteckt,2
blopp,3
angeschmiert,4
bussen,10
süpi,1
nachschlagen,12
streichelst,12
streichler,1
didlidldi,1
wunderschönen,3
abgeschrieben,4
schmetti,1
intelligent,5
doppelhaus,1
vermal,1
kastanie,50
bewenden,1
wechsel,9
pultdach,4
dranmalen,2
anbau,25
schreibpult,1
wintergarten,2
ideen,15
architekt,3
dirk,7
haifische,32
haifischzähnen,1
besessen,3
haifischen,2
draufgelüllt,5
babyhaifisch,1
aja,39
teilchen,10
helme,5
durchsichtiger,1
fröschchen,1
min,3
winzigkleiner,1
rausangeln,9
unterleib,5
gefegt,1
düsen,7
verstärkung,5
druckknöpfchen,1
flügelplatten,1
dachstein,3
klappteile,1
wuckel,1
fluscheln,2
fluseln,1
hebste,4
pferdepuzzle,2
gestimmt,4
fragepronomen,1
quickel,5
quockel,2
gestossen,10
nachm,1
klatschst,7
verfleckt,2
hinterrad,2
pfeif,1
wade,1
seelöwen,12
tonart,2
zwang,1
umkippe,1
schaukelste,1
strampeln,10
außchaukeln,9
totlachen,3
außch,1
gräte,13
auseinandergeschnitten,2
seemann,3
bombo,3
krikruchkrabbe,1
krikrakrabbe,1
krikrukrabel,1
cargobirnen,1
niet,2
nagelfest,2
holzsteinchen,1
kleinigkeit,22
planierraupe,2
reinmarschiert,1
rackern,2
quere,2
anbringe,1
anständige,1
triefenase,2
abgefahren,10
notieren,7
mechthilds,8
hervorholen,10
anliefern,1
backzubehör,1
weißbrot,12
weißbrote,1
einkerben,1
nenenen,1
großartigere,1
lutschers,1
stängel,3
instabiler,1
wiener,40
bratwürste,3
bockwürste,1
standst,4
weggepustet,3
affenhaus,16
forellen,15
reiben,13
stärkung,6
stromabnehmer,70
selten,47
veronika,8
cordula,22
empfindliche,6
kartoffelkorb,1
schäden,3
fahrerfenster,1
wohnte,11
funken,4
hingefahr,1
fenstern,17
braunbär,8
babybären,1
stillleben,1
täten,2
würstchenmann,3
tafelwein,1
grill,8
grillt,1
riesenfreifläche,1
sonnenbrand,13
grumm,1
feuerbus,5
glockenbahnhof,3
erdachtes,1
gigantischer,1
hausglockenturm,1
henry,24
grünanlage,4
potentielle,1
dramatik,1
dramatischen,1
reinräumen,10
zaubermäuse,1
dominostein,2
zaubermaus,8
dominosteinen,3
barbela,1
ausbeißen,1
backbuch,7
bongong,2
verlangst,3
ernsthaftes,2
schlegel,2
rumferkeln,4
kirchenhaus,1
übertreiben,10
locheule,1
intercity,76
verwandeln,14
neunte,18
anmaln,6
draufschreiben,27
reinmaln,1
goldner,3
goldener,3
kannsts,1
durchreissen,1
janning,2
draufmaln,2
jianning,5
tschiau,3
chian,3
zusammenschicken,1
getrennt,6
zusammenwohnt,1
reinfährt,2
durchscheinen,2
fehln,2
auftauchen,12
elephanten,5
elephant,10
gewaschene,2
rausgekriegt,18
knuspermaus,2
knuspert,2
schlupf,6
marius,261
bubububub,1
bububububub,1
schonmal,44
gucks,11
baustellenschild,2
abschleppwagen,56
ergotherapie,1
brmbrmbrm,1
hohohohoho,1
faher,1
schulkinder,11
bänke,10
tornister,7
bimbambimbam,1
leherein,1
überlistet,3
fängs,3
lingelingelingelingeling,2
kusshändchen,1
komms,42
läss,6
darfs,38
austesten,1
mithilfst,3
schwaki,1
fürstenberg,6
videoaufnahmen,3
baukräne,1
ent,5
jahrmarkt,2
geschnallt,4
rodeln,6
runterrodelt,1
schneeballschlacht,5
köche,3
irgendsoeine,1
gong,23
blimm,1
rohre,5
fundamente,1
maurer,6
brückentunnel,2
gräbt,10
harkt,2
gärtner,4
beet,12
notenpapier,1
blaskapelle,1
kontrabass,11
krabben,11
schultüte,9
verladen,11
laderaum,2
ladeluke,1
dampfschiff,4
schwimmringente,1
federballschläger,2
krummer,1
drinbleibt,1
muschelbahnhöfe,1
muschelbahnhof,1
mitzufahren,1
hineinkommt,2
hochgeht,2
lüg,3
reinwischen,1
viereck,33
aktion,14
halbmondstrich,1
früchtchen,12
gleisstreben,1
kirchenglocken,3
kuppel,2
stoppelhaar,1
lauser,2
mützchen,11
würstchenbude,6
dazumachen,10
bäckerbrötchen,1
würstchenstand,28
kuchenstand,1
kirschkuchen,5
kugelkuchen,1
umsonst,18
fingerfarbe,1
fingerabdruck,4
schokoeis,17
dunklem,1
dunklen,41
buchläden,2
momentchen,4
bräunlich,3
eingesaut,3
abwechslungsreiche,1
beklagen,1
abkriegt,2
sommerbild,1
sprungtuch,5
kettenkarussell,5
geisterbahn,5
fahrradfahrer,20
flegel,5
gestürzt,11
rumgesaut,1
desaströs,1
abbekommen,2
filmaufnahmen,4
kommunikator,1
silo,3
verblüffst,1
nickerchen,18
ziegel,5
bauzaun,8
sensation,9
tandem,35
dominospiel,8
uhrenmacher,1
zahnarzt,69
eisenbahnauto,1
xxsachen,3
autoboot,2
erklär,51
hafen,64
anfängt,44
klabumm,6
schnurrt,5
lasset,1
auchn,1
goldfolie,1
kniggelt,1
eingerollt,4
himmelblaues,1
goldene,17
schneids,1
mals,24
mappe,37
adventskalender,23
goldenen,11
sternenhimmel,2
